first_x,first_y,first_distance,last_x,last_y,last_distance,first_last_theta,duration,move_count,move_speed_x,move_speed_y,move_speed,move_speed_sd_x,move_speed_sd_y,move_speed_sd,move_accel_x,move_accel_y,move_accel,Target
224.0,293.0,66.06814663663572,229.0,22.0,205.00975586542216,-1.5523482354037401,196.0,8.0,0.028901734104046242,-1.5664739884393064,84.50704739884394,0.10197598347742462,1.055966778324568,98.7435716137932,0.04046242774566474,0.08058766859344886,56.80450028901732,left.in
245.0,219.0,19.697715603592208,230.0,361.0,134.03357788255897,1.6760398344236676,255.0,11.0,-0.07142857142857142,0.6761904761904761,39.28807047619049,0.10917289077708264,1.246237916418237,105.0729342133384,-0.00571428571428578,0.07714285714285707,56.950597883597936,down.in
224.0,265.0,38.118237105091836,199.0,2.0,226.73552875542023,-1.665568596570406,311.0,13.0,-0.09650000000000002,-1.012346153846154,44.75629307692308,0.09111816598316483,1.056877443513605,63.11569695140903,-0.025300699300699305,-0.070993006993007,9.519406573426568,up.in
226.0,278.0,51.0098029794274,234.0,19.0,208.1177551291576,-1.5399181134067246,338.0,15.0,0.02631578947368421,-0.8519736842105263,41.107278289473676,0.07747101352992301,1.1181588722824534,79.60134634690215,0.00708502024291498,-0.019483805668016194,24.826182287449402,up.in
173.0,225.0,54.037024344425184,415.0,202.0,189.6549498431296,-0.09475669854491622,286.0,13.0,0.9641434262948207,-0.09163346613545817,38.615670916334665,0.9871335209723733,0.12778571291650936,44.90956711066116,0.03477001086562839,-0.006519377037305324,12.97093256066643,right.in
212.0,241.0,20.518284528683193,208.0,449.0,222.81157959136684,1.5900247258946039,432.0,19.0,-0.010279187817258912,0.5284517766497461,12.220683248730959,0.09386521677782256,0.5352904309441244,13.838085557315688,-0.005320991340698765,0.01883845924156462,1.4306369363989253,down.in
271.0,226.0,44.01136216933077,42.0,212.0,185.60711193270586,-3.0805332772316554,256.0,12.0,-0.9744680851063829,-0.059574468085106386,31.703727659574476,0.7618784417358798,0.05911901585200906,31.341338664645182,-0.004072340425531903,0.0,6.709494000000003,left.in
178.0,251.0,54.56189146281496,434.0,232.0,207.06037766796427,-0.07408292254903373,330.0,15.0,0.8797250859106529,-0.06529209621993128,30.799362886597944,0.83488561155043,0.24630129761439237,32.84821729141348,0.01295268305577584,0.011102299762093577,5.684539571768432,right.in
203.0,194.0,40.80441152620633,188.0,397.0,174.4161689752415,1.6445539091835528,300.0,14.0,-0.05434782608695652,0.7355072463768116,26.610815942028985,0.07384132787046369,0.8735871317128715,41.571839105566355,0.0,0.03532608695652174,9.166898973429937,down.in
276.0,228.0,49.01020301937138,29.0,213.0,198.4943324127921,-3.080938399362628,276.0,13.0,-0.988,-0.060000000000000005,45.76845359999999,1.1479797730242147,0.0996667727981597,65.50293182600106,-0.049963636363636384,-0.007374545454545445,12.068602472727271,left.in
296.0,243.0,70.83078426785913,19.0,244.0,208.6935552430884,3.1379825609697933,281.0,13.0,-1.0694980694980696,0.003861003861003861,46.86028648648649,1.05115416553446,0.1255270207935763,57.79532267522057,-0.02775710775710776,0.008550368550368555,8.50836138996139,left.in
159.0,220.0,68.3593446428504,422.0,201.0,196.72569735548024,-0.07211805633971921,319.0,15.0,0.9006849315068493,-0.06506849315068493,43.19552260273972,1.1597127852378455,0.0848413258946219,66.15068816694483,0.027845100105374117,-0.0015489989462591739,9.264181717597468,right.in
257.0,278.0,59.16924876994806,1.0,246.0,226.79726629745784,-3.017237659043032,415.0,19.0,-0.6649350649350649,-0.08311688311688312,20.20679064935065,0.7181073732788913,0.09573825597792388,25.572205246257116,-0.016913674560733387,-0.0009900687547746746,2.05039141329259,left.in
209.0,239.0,21.633307652783937,227.0,29.0,198.0,-1.485291033116692,299.0,14.0,0.06766917293233084,-0.7894736842105263,34.36567593984963,0.09851970056759392,1.0628317730636783,53.20805562580178,0.002769423558897271,-0.023499373433583975,9.620655294486212,up.in
208.0,296.0,71.56814934033156,240.0,39.0,188.4489320744482,-1.446920259414583,301.0,14.0,0.11778169014084504,-0.9265845070422534,33.17572042253521,0.13224442660111163,0.8261567159364182,35.14394896201439,0.021247065727699504,-0.0918926056338028,11.386439084507023,up.in
195.0,315.0,93.637599285757,204.0,1.0,227.16733920174352,-1.5421417516002638,315.0,15.0,0.030508474576271188,-1.064406779661017,42.0580393220339,0.08070596952452723,0.9601472537128007,45.763945880586256,0.0018252933507170795,0.005475880052151239,7.840242398956975,up.in
141.0,185.0,95.70788891204319,419.0,192.0,195.1640335717624,0.02517453658454087,251.0,11.0,1.3051643192488263,0.03286384976525821,55.659738028169,1.0027557475018525,0.06352713911973333,51.080066700367304,0.11575378195096504,-0.011684924360980746,12.700161189358365,right.in
163.0,277.0,81.21576201698781,416.0,205.0,190.2761151589973,-0.27725527296185365,377.0,18.0,0.7067039106145252,-0.2011173184357542,34.49602737430168,1.0439794956053823,0.27739013921969025,57.0252470683118,0.009348812849161944,-0.003650488826815612,8.689725104748609,right.in
244.0,245.0,24.758836806279895,207.0,438.0,211.94574777522666,1.7602080243489104,333.0,16.0,-0.11635220125786165,0.6069182389937108,17.734293081761006,0.15954085264613516,0.6794529918518515,22.81447890438221,-0.005053908355795148,0.01179245283018868,8.047835579514825,down.in
240.0,274.0,48.76474136094644,213.0,446.0,219.44703233354514,1.726502414228521,413.0,19.0,-0.06870229007633588,0.43765903307888043,9.96297455470738,0.09293123330918106,0.5164446650105029,12.4879780821731,0.0,0.0005118994162550455,1.6465139649753007,down.in
117.0,348.0,163.52675622050356,113.0,357.0,172.90459797240788,1.9890206563741257,282.0,8.0,-0.017467248908296942,0.039301310043668124,0.28157641921397275,0.05759188534499519,0.06757852263494613,0.35693039369354923,0.014723435225618633,0.001120815138282526,0.6217594614264885,down.in
224.0,240.0,13.341664064126334,219.0,427.0,200.15993605114886,1.5975279256146893,351.0,15.0,-0.015197568389057751,0.5683890577507599,15.46953495440729,0.04455970751045427,0.5989684445016225,16.883827280087623,-0.006317512274959106,0.0645171849427168,2.4402454991816747,down.in
197.0,241.0,33.1058907144937,405.0,235.0,178.1796845883391,-0.028838156871118882,216.0,9.0,1.0947368421052632,-0.031578947368421054,61.73073263157894,1.263256256821902,0.062366977553803785,98.2519929433218,0.49040601503759385,-0.020270676691729352,14.75030015037593,right.in
117.0,241.0,110.8873302050329,438.0,219.0,211.15160430363773,-0.06842881906089375,366.0,16.0,1.019047619047619,-0.06984126984126984,34.99457015873016,0.8135831993637836,0.07523156491651876,32.63875079445209,0.004965986394557754,-0.0010884353741496366,3.936499319727898,right.in
159.0,289.0,92.02173656261873,209.0,3.0,224.72205054244233,-1.3977202956250436,412.0,19.0,0.12926208651399496,-0.7311450381679391,23.7817796437659,0.14586267193524377,0.7404923040496411,45.00733801524259,0.01910193084867536,-0.030229007633587785,13.415966861248315,up.in
176.0,238.0,52.172789842982326,415.0,200.0,189.92893407798613,-0.15767599042500863,283.0,13.0,0.9560000000000001,-0.152,39.9826192,1.0214963962558246,0.16719745974581832,51.80698128868379,0.04005818181818185,-0.010952727272727234,10.210442618181817,right.in
247.0,234.0,21.18962010041709,188.0,444.0,220.47675614449702,1.8446879538972778,329.0,15.0,-0.19407894736842105,0.6907894736842105,17.05159013157895,0.18535524889574242,0.5068119587405967,14.133309263060761,-0.00354251012145749,0.03241396761133595,2.572946002024299,down.in
251.0,244.0,29.410882339705484,27.0,250.0,201.3181561608391,3.1148133425700273,403.0,18.0,-0.6005361930294906,0.0160857908847185,14.250351206434313,0.5528020395168123,0.03198954306643894,14.779005592366106,-0.046687332439678285,0.002848525469168901,1.748151189678283,left.in
301.0,294.0,99.82484660644363,63.0,286.0,174.28998823799375,-3.1079918591738,279.0,13.0,-0.9224806201550387,-0.031007751937984496,34.26720542635659,0.8902678892503924,0.12945772725111912,36.83745617790087,-0.12896405919661735,0.012684989429175475,3.49520930232558,left.in
281.0,285.0,79.2464510246358,56.0,315.0,192.31484602078956,3.0090411212931194,353.0,16.0,-0.696594427244582,0.09287925696594426,22.447997523219815,0.7071465262206276,0.2962030863627176,25.485325928764503,-0.008956214064573207,0.027399380804953525,5.3512111897390575,left.in
177.0,234.0,50.48762224545735,415.0,224.0,188.0239346466295,-0.041992107221369514,260.0,12.0,1.0484581497797356,-0.04405286343612334,50.01052687224669,1.2052286970654182,0.043098589357283064,68.80630967005023,0.025440528634361234,-0.0012599118942730836,13.734538458149785,right.in
221.0,276.0,49.36598018878993,182.0,443.0,220.63771209836273,1.80021754645994,455.0,21.0,-0.0888382687927107,0.3804100227790433,7.2399193621867886,0.1108122241116739,0.4174704124376004,9.252264244099207,-0.0023977940294928664,0.007193382088478599,0.8892276705431013,down.in
193.0,256.0,44.68780594300866,278.0,26.0,207.36923590542548,-1.2167988899630005,346.0,16.0,0.26613496932515335,-0.710920245398773,29.165619018404907,0.3738701221412216,0.8250198964955084,38.50084090069722,0.09573838737949165,-0.13435582822085892,8.973863387379502,up.in
258.0,295.0,74.73285756613352,183.0,448.0,225.33752461585266,2.026570082771602,336.0,15.0,-0.2568493150684931,0.523972602739726,13.845695205479451,0.2617430891027381,0.5288448234540978,16.3275020210099,-0.0010326659641728176,0.0030611169652264955,2.32341838777661,down.in
242.0,386.0,159.70597985047397,298.0,66.0,175.96022277776305,-1.3975506603425316,267.0,12.0,0.22764227642276422,-1.3008130081300813,67.18065040650406,0.4432568752009557,1.0906917121711086,102.33709185672062,0.069890243902439,-0.1345934959349593,32.75072077235773,up.in
265.0,273.0,59.665735560705194,191.0,448.0,223.91292950609173,1.9708505557922535,376.0,17.0,-0.21142857142857144,0.5,13.14349485714286,0.22617421784174818,0.5247839785176789,16.292111658862968,-0.006095238095238095,0.021333333333333333,2.2085223619047656,down.in
218.0,284.0,57.706152185014034,190.0,422.0,198.47921805569467,1.7709773947607852,298.0,14.0,-0.1048689138576779,0.5168539325842696,12.839596254681648,0.1420900755084474,0.5964407755600092,17.269441892226453,0.004057428214731585,0.01420099875156055,3.077175468164791,down.in
175.0,265.0,64.40496875241847,437.0,234.0,210.11663427725088,-0.11777304916356476,278.0,12.0,1.0522088353413654,-0.1244979919678715,52.64222088353413,1.1443852192508597,0.11658011429754325,74.07286882093071,0.086144578313253,-0.01104417670682731,19.50411325301203,right.in
224.0,290.0,63.071388124885914,280.0,35.0,199.1808223700264,-1.3546201052967939,366.0,17.0,0.16470588235294117,-0.75,22.233838823529418,0.3432982515307018,0.6076687132409427,21.031134067160853,0.040847058823529354,-0.015278431372549011,4.213144784313728,up.in
255.0,341.0,117.38824472663352,438.0,255.0,212.8497122384712,-0.43931612853428564,563.0,26.0,0.3459357277882798,-0.16257088846880907,8.896872967863894,0.48642950119387235,0.2217524891882678,13.431856396028978,0.0046668241965973625,-0.0005907372400756368,1.112530127599244,right.in
173.0,275.0,72.24956747275377,453.0,235.0,226.14154859291116,-0.14189705460416394,372.0,17.0,0.8069164265129684,-0.11527377521613832,29.941297982708935,0.8428933128238554,0.23119769999609752,36.66352186981118,0.003073967339097022,-0.003073967339097022,9.69080376560999,right.in
223.0,284.0,57.14017850864661,293.0,40.0,198.3053201505194,-1.291414417130069,318.0,15.0,0.24221453287197234,-0.8442906574394463,32.02263044982699,0.2645276151967751,0.8773725041721797,37.98883067066174,0.006483896726111294,-0.02273090231567741,9.647814000532337,up.in
238.0,338.0,111.5437134042076,257.0,7.0,222.03603311174518,-1.5134574354723986,402.0,18.0,0.04973821989528796,-0.8664921465968586,30.597435078534037,0.07987530778658918,0.800017079716717,36.03948683210595,0.008205170157068032,-0.03757689790575917,3.0748060209424075,up.in
230.0,358.0,131.03434664239754,249.0,34.0,194.2498391247725,-1.5122214340572973,353.0,17.0,0.056716417910447764,-0.9671641791044776,33.66425850746269,0.06365368542765658,0.8424873182686662,36.85264473903959,0.0,-0.011781094527363194,5.618332019900494,up.in
195.0,261.0,46.69047011971501,428.0,212.0,201.5589243868899,-0.20727991668300638,381.0,18.0,0.643646408839779,-0.13535911602209946,20.767037016574584,0.7451193385157029,0.14614128940244486,27.172403103801276,0.016142955801104975,-0.004402624309392265,3.7983335980663036,right.in
193.0,332.0,110.3675676999362,217.0,4.0,223.22410264126944,-1.4977557614917774,401.0,18.0,0.06486486486486487,-0.8959459459459459,24.501129189189186,0.08586350106106275,0.5756331195411162,18.79149004598021,0.000947635135135171,-0.042758445945945946,2.0169391554054075,up.in
262.0,296.0,77.3692445355388,25.0,235.0,202.15835377248203,-2.8896765398182747,372.0,17.0,-0.6752136752136753,-0.1737891737891738,16.793527635327635,0.5270681298670365,0.14222042027738108,15.284089602332598,-0.053181386514719854,-0.0075973409306742635,1.126951870845203,left.in
173.0,240.0,55.54277630799526,443.0,189.0,219.31712199461307,-0.18668933081424932,404.0,18.0,0.72,-0.136,22.89297173333333,0.7063262219557066,0.18256343189879684,24.55781838473979,0.008103333333333372,-0.001161666666666657,4.9781165166666606,right.in
185.0,269.0,59.39696961966999,432.0,210.0,205.70367036103173,-0.23447284144718075,295.0,13.0,0.937037037037037,-0.2222222222222222,38.1190437037037,0.889371734178855,0.21326471960572202,41.29652241493906,0.09696969696969696,-0.0202020202020202,10.980261818181813,right.in
237.0,312.0,85.58621384311844,245.0,18.0,209.77368757782756,-1.5435921553976835,434.0,21.0,0.019417475728155338,-0.7135922330097086,16.014949514563106,0.16442312899102057,0.5048716389876599,15.284777621420158,0.0022483392948390276,-0.004062340316811445,2.6301142054164535,up.in
247.0,319.0,94.14881836751856,44.0,304.0,198.53966858036205,-3.067835071201137,313.0,15.0,-0.6881355932203389,-0.05084745762711864,22.612418983050844,0.7265871084123195,0.33913293479082357,25.826427664491572,-0.031139504563233375,0.054065189048239905,4.178500234680573,left.in
226.0,323.0,96.00520819205592,247.0,18.0,209.95475703112803,-1.5020523614047083,379.0,17.0,0.058823529411764705,-0.8543417366946778,29.410621288515408,0.09778343263919007,0.7836999919664527,32.26221463497865,0.010547152194211021,-0.05369187675070028,2.305107899159663,up.in
246.0,312.0,87.0976463516667,169.0,446.0,226.55021518418383,2.09235014104381,490.0,23.0,-0.163135593220339,0.2838983050847458,5.938393220338982,0.2006234903660677,0.37067965309708445,8.483994466281,-0.0033514931396287128,-0.0003551251008878683,0.928655912025824,down.in
274.0,320.0,104.20172743289815,12.0,267.0,218.68927728629038,-2.9419960701482077,492.0,23.0,-0.5695652173913043,-0.11521739130434783,11.754914782608694,0.4672961465075683,0.12975881918667329,12.683233214218811,-0.005625258799171844,0.0,1.4558317805383005,left.in
240.0,262.0,37.33630940518894,195.0,451.0,226.27416997969522,1.804539507663798,406.0,18.0,-0.12534818941504178,0.5264623955431755,16.178189415041782,0.1591590782967829,0.6909906848201169,24.28924279536264,-0.001805362116991684,0.0,3.3281723363509816,down.in
237.0,238.0,14.866068747318506,28.0,242.0,199.56452590578317,3.122456233886442,450.0,21.0,-0.49061032863849763,0.009389671361502348,14.032199530516431,0.6624994786487015,0.03311492919040471,21.867172149470036,-0.017296763034346428,-0.0008154188287620768,2.650204843093651,left.in
256.0,255.0,40.311288741492746,45.0,229.0,182.0109886792553,-3.018987948970969,378.0,18.0,-0.5812672176308541,-0.07162534435261708,14.416744903581268,0.59036506097541,0.06627103825293325,17.54601597492973,-0.0731749311294766,-0.004390495867768595,0.6287886707988981,left.in
173.0,229.0,54.037024344425184,192.0,450.0,225.72992712531496,1.485034359611035,608.0,28.0,0.0328719723183391,0.38235294117647056,6.608068858131489,0.12197816600642117,0.39081500822617316,7.871514848279345,-0.0017966462603140805,-0.0017966462603140805,0.634711285600214,down.in
227.0,271.0,44.0,44.0,304.0,198.53966858036205,2.963182154238753,453.0,21.0,-0.43675417661097854,0.07875894988066826,12.035137470167065,0.5104465205315537,0.3698997278091949,15.516467875335229,-0.014294686597161155,0.049918351965833455,2.349323954277098,left.in
271.0,371.0,150.57224179774968,67.0,330.0,190.2866259094422,-2.9432545869501916,467.0,22.0,-0.45434298440979953,-0.09131403118040089,9.069863251670377,0.43537832011434285,0.17422610265842878,11.328376848659973,-0.013072383073496669,0.004022271714922113,1.9713483407572343,left.in
323.0,245.0,97.67292357659824,286.0,108.0,132.82319074619463,-1.8345761930959583,184.0,9.0,-0.22839506172839505,-0.845679012345679,40.14667407407408,0.47217889854405687,1.0797516708057013,67.24549168210248,0.021164021164021163,-0.08465608465608465,34.54087477954148,up.in
359.0,276.0,140.80127840328723,363.0,120.0,173.04623659588788,-1.545160918273219,150.0,7.0,0.032,-1.248,45.15220959999999,0.12298670367157552,0.8458179140216883,43.66241446990806,0.023808000000000176,-0.16175999999999996,15.077536320000007,up.in
211.0,190.0,40.311288741492746,390.0,200.0,165.22106403240477,0.05580791117643754,147.0,7.0,1.3458646616541352,0.07518796992481203,55.68312631578948,0.9035954713528606,0.13241678684520347,50.188390109006015,0.3498045112781953,0.043488721804511216,9.845252030075192,right.in
364.0,186.0,143.0034964607509,99.0,217.0,128.39003076563228,3.0251407952871068,151.0,7.0,-1.9776119402985075,0.23134328358208958,132.77266417910448,1.530530673806244,0.18484321112149468,155.70310273979217,-0.23570149253731337,0.031611940298507474,50.58486358208955,left.in
301.0,191.0,82.29216244576394,278.0,349.0,132.23085872821065,1.715350593922726,128.0,6.0,-0.2110091743119266,1.4495412844036697,64.75110642201835,0.16731710326813495,1.0013387428031364,66.00219411938859,-0.09621559633027507,0.5981651376146788,8.841216743119263,down.in
335.0,244.0,109.32977636490436,103.0,253.0,126.69648771769484,3.1028189925659686,138.0,6.0,-2.1553333333333335,0.08571428571428572,120.60801238095239,1.1647570085167507,0.07986595913511244,114.63454723206108,-0.30571428571428577,0.03130952380952375,33.50986071428575,left.in
317.0,199.0,94.25497334358543,65.0,200.0,164.23458831805192,3.1376244204507597,149.0,7.0,-1.9286923076923077,0.007692307692307692,116.73613,1.411383601649784,0.09739693688001416,149.51754026847556,-0.8177538461538459,0.036923076923076927,24.99820523076924,left.in
296.0,219.0,69.46221994724903,75.0,218.0,152.26621424334422,-3.137067797593337,115.0,6.0,-2.3191489361702127,0.005319148936170213,134.2737425531915,1.4734924891009282,0.1830169894425833,118.44661486907279,0.04122340425531888,0.01928191489361687,67.5772646276596,left.in
189.0,212.0,40.85339643163099,349.0,174.0,133.01503674397117,-0.2331798006468164,115.0,5.0,1.8928571428571428,-0.44047619047619047,126.5214880952381,1.7001990012910049,0.32639004438450375,188.72310361005174,0.4009523809523808,-0.0011111111111110027,137.73115079365084,right.in
253.0,255.0,38.2099463490856,258.0,386.0,161.99382704288456,1.532646905923914,141.0,6.0,0.04672897196261683,1.2075700934579439,35.3396831775701,0.03324660449774929,0.48745982856182724,23.086602963856848,0.014953271028037065,0.18621495327102802,5.315154205607502,down.in
229.0,292.0,65.03076195155643,214.0,41.0,186.45374761586316,-1.6304862921627685,170.0,8.0,-0.09933774834437085,-1.662251655629139,79.27169801324503,0.25862643635816185,0.9926364565009642,60.18084748447761,0.044503311258278076,-0.3476048565121412,9.313466777041949,up.in
212.0,179.0,50.28916384272063,69.0,190.0,162.27445886522005,3.064820762320015,140.0,7.0,-1.1916666666666667,0.09166666666666666,45.69923333333334,1.000628685710472,0.16287899393926358,55.35334922154184,-0.0814,0.014099999999999965,26.869965,left.in
206.0,183.0,48.75448697299562,51.0,183.0,181.41664752717708,3.141592653589793,124.0,6.0,-1.593936170212766,0.010638297872340425,61.70163936170213,0.9565077102531128,0.10799771869394428,53.653831164502606,0.16117021276595758,0.03111702127659579,29.539005319148917,left.in
282.0,141.0,102.08329931972223,211.0,393.0,166.76930173146374,1.8454233895103664,166.0,8.0,-0.524732824427481,1.8890839694656485,91.47848778625954,0.26910120313679403,1.070418304232768,71.32969087702716,0.029478371501272284,-0.06269720101781164,27.335898600508852,down.in
218.0,186.0,41.97618372363071,197.0,40.0,189.39112967612817,-1.7136521538761316,163.0,7.0,-0.16153846153846152,-1.1230769230769229,36.390689230769226,0.23611055478915002,0.6440965710973846,27.97628734745001,0.036923076923076927,-0.23076923076923075,11.329499076923073,up.in
260.0,164.0,71.11961754677819,64.0,192.0,166.715326230074,2.999695598985629,149.0,6.0,-1.7025833333333338,0.2712500000000001,78.59897166666669,0.5765428726710421,0.21409471067471286,48.54578435723934,-0.060729166666666425,0.10843750000000026,11.247691666666654,left.in
261.0,216.0,35.73513677041127,154.71,214.0,73.4496024495708,-3.122778428253001,95.0,3.0,-2.1202272727272726,-0.045454545454545456,99.39680227272726,0.20023978394509925,0.03342686601972836,18.61351571219885,-0.2831818181818177,0.0472727272727282,1.8133863636363599,left.in
174.0,167.0,80.05623023850174,347.0,155.0,139.9428454762872,-0.06925323595747415,115.0,6.0,1.6796116504854368,-0.10194174757281553,83.6276349514563,1.235037750007594,0.0990701656824285,86.14126750874001,0.3543689320388351,-0.02002427184466026,34.66108859223298,right.in
267.0,227.0,40.0,75.0,226.0,152.00328943809077,-3.1363843673507215,112.0,5.0,-2.417,0.011000000000000147,129.11126285714286,1.4292934080371684,0.0694426793426467,100.77095568616528,0.6348571428571428,0.02857142857142857,57.59144952380954,left.in
167.0,207.0,63.245553203367585,185.0,22.0,209.25821369781403,-1.4738043274403554,157.0,8.0,0.14393939393939395,-1.3886363636363637,47.32706515151516,0.23466370622637,0.7740339590669114,36.81320036638277,0.028636363636363467,0.07344696969696972,11.366841287878795,up.in
187.0,160.0,78.03204469959762,362.0,186.0,141.088624630053,0.1474925197879977,125.0,6.0,1.8933333333333333,0.30000000000000004,91.7131,1.295940718427742,0.3100226495110907,100.85119061340924,0.024999999999999762,0.0763888888888889,49.03445833333333,right.in
172.0,164.0,83.6301381082203,321.0,123.0,140.18559127100045,-0.2685221928107407,116.0,5.0,1.7025882352941177,-0.4616470588235295,84.57335529411765,1.0319971030779331,0.3038297343860807,82.4300998901239,-0.11874509803921558,0.04235294117647086,51.06007686274512,right.in
265.0,199.0,47.20169488482379,49.0,202.0,179.7470444819608,3.127704657658826,159.0,7.0,-1.8151260504201678,0.025210084033613446,75.50139327731094,0.7675211636633474,0.1571019944174932,54.08273699766439,-0.042352941176470475,0.05042016806722689,17.25216201680672,left.in
201.0,171.0,61.741396161732524,151.0,350.0,144.5856147754679,1.843183268303698,122.0,5.0,-0.556705882352941,2.0428235294117645,108.4167482352941,0.21541396000209212,0.882506151404304,83.2128922508123,-0.04501960784313733,0.3648627450980395,26.48039686274508,down.in
159.0,163.0,93.38094023943002,317.0,137.0,127.27922061357856,-0.1630952922102408,104.0,5.0,2.1258904109589043,-0.3424657534246575,104.56780136986303,1.1917791318940418,0.19251522788284925,95.1241389917546,-0.13643835616438355,0.0065753424657531544,54.09277990867584,right.in
290.0,140.0,107.41508273980894,262.0,362.0,139.46325680981354,1.6962599683375568,147.0,7.0,-0.22116666666666682,1.8378333333333334,84.45421999999999,0.1307798404444149,0.9686560621121754,79.55400459207127,-0.033499999999999655,0.08700000000000016,21.37714699999999,down.in
203.0,181.0,51.884487084291386,372.0,163.0,158.4960567332828,-0.10610884448217232,116.0,5.0,2.08474358974359,-0.20666666666666672,94.15109358974361,0.7498175247373483,0.15372930035144225,66.34704759862926,-0.015726495726496485,0.07162393162393157,24.833629059829097,right.in
211.0,211.0,22.627416997969522,213.0,16.0,211.463944917331,-1.5605402761532297,169.0,8.0,0.01880281690140836,-1.3404225352112675,46.68860492957747,0.09072361499226707,0.7617818096351303,38.5016426597076,0.009037558685446197,-0.02193661971830973,9.728676408450703,up.in
236.0,234.0,11.40175425099138,198.0,2.0,226.86119103980744,-1.7331478087077117,202.0,9.0,-0.21660919540229884,-1.3252873563218388,49.04532471264367,0.11101559603705989,0.709822861564925,45.02215354692032,-0.04190476190476169,-0.015829228243021416,7.98563349753694,up.in
190.0,224.0,37.12142238654117,187.0,39.0,192.2082204277434,-1.5870111217992988,169.0,9.0,-0.01935483870967742,-1.1935483870967742,38.632414193548385,0.2613427904310769,0.762878867509932,33.65709622247557,0.030082949308755852,0.019539170506912378,10.523199262672808,up.in
241.0,156.0,72.3671196055225,179.0,389.0,168.96153408394468,1.830864387842355,163.0,8.0,-0.4217687074829932,1.5850340136054422,71.98809659863946,0.3173752323620006,0.8717910971632976,53.406719714776,-0.008015873015873169,-0.060396825396825504,18.65432380952381,down.in
171.0,210.0,58.52349955359813,371.0,207.0,145.38225476308997,-0.014998875151850596,136.0,6.0,1.8774311926605503,-0.017339449541284278,98.61719908256882,1.116535782991653,0.04114707025360778,86.78633496304731,0.590022935779817,-0.0012614678899084133,13.237561926605496,right.in
254.0,137.0,93.96275858019496,253.0,397.0,171.97674261364529,1.5746424616759631,162.0,6.0,-0.03968750000000003,2.1559375,109.7342291666667,0.07170628598423423,1.1519382584592306,64.96212294700692,-0.01692708333333348,-0.5708333333333334,28.484481770833366,down.in
170.0,181.0,73.24616030891995,409.0,220.0,182.13456563760764,0.16175425732195498,171.0,8.0,1.7071428571428573,0.2785714285714286,82.55365142857144,1.1256501719112422,0.24072000134517105,75.5821825445151,0.11591666666666686,0.03158333333333327,27.73541666666667,right.in
251.0,136.0,94.11163583744573,224.0,394.0,167.0269439342048,1.675067938722552,173.0,8.0,-0.17568493150684936,1.7578767123287669,77.33531643835616,0.16855606354141395,0.8100994246082838,55.59927149573179,-0.057454337899543365,0.2594634703196347,10.312735616438339,down.in
300.0,145.0,109.78615577567146,261.0,367.0,144.06942770761603,1.7446975159327833,138.0,6.0,-0.35514018691588783,2.0276635514018695,98.99017196261684,0.15041612585751524,0.6801331959945972,60.069521160251014,-0.02908878504672908,0.2054906542056072,10.85187383177571,down.in
218.0,249.0,23.769728648009426,166.0,14.0,221.56263222845138,-1.788563966017901,194.0,9.0,-0.29714285714285715,-1.3428571428571427,55.974688,0.1809094640119646,0.8543311445158697,59.16028125604011,0.012930612244897893,0.021681632653061226,13.787077224489796,up.in
205.0,251.0,32.55764119219941,181.0,55.0,178.04493814764857,-1.692638763814814,166.0,7.0,-0.1875,-1.53125,62.73776562500001,0.2888143698543669,0.7679363262483909,58.266875449202246,0.15937500000000002,-0.3796875,13.962555,up.in
123.0,160.0,123.71337841963576,370.0,172.0,153.2122710490253,0.04854482638882817,161.0,7.0,1.9147286821705425,0.09302325581395349,103.21953488372093,1.150536457908703,0.1659791407851321,96.10826008617988,0.29832558139534876,0.07981395348837221,21.598306046511624,right.in
233.0,171.0,56.32051136131489,246.0,390.0,164.10362579784763,1.511505172224531,147.0,7.0,0.11661157024793398,1.7915702479338844,75.1099,0.09191971682896155,0.770008787760636,52.612193106528856,-0.0005950413223140721,0.12852892561983506,12.420755702479317,down.in
